PlayerID,minutes
4611,26
3027,26
4257,24
4555,22
4183,22
4302,22
3760,22
4700,21
4648,20
4641,19
3800,18
4598,18
4626,18
4289,16
4186,16
4694,12
1391,10
4638,9
4478,8
2654,8
4415,6
3689,6
4429,5
4674,4
4033,3
4698,2
4367,2
4647,2
4150,2
4136,1
3601,1
3883,1
