PlayerID,minutes
3208,756
4304,753
4297,734
4135,728
4001,723
3550,722
4351,720
4154,720
3610,720
4414,712
3446,694
3975,682
4036,681
4377,676
4305,673
4199,663
3818,655
1890,651
4200,646
1943,643
3180,639
2945,636
3549,630
4020,630
3800,605
3281,601
4272,596
3558,592
3107,576
4416,574
4252,556
3561,550
2805,548
4198,542
4321,541
2886,540
1799,540
2723,536
3803,533
4117,527
3876,524
2424,520
4396,519
3551,513
3247,512
2935,502
3901,497
4248,493
2836,488
4445,486
4313,484
3666,482
4264,471
2385,467
1692,458
3204,456
2799,450
2905,444
4220,442
3448,435
4397,435
1135,411
4299,404
3998,399
4129,386
4271,383
3461,383
4269,377
2654,368
2787,348
3134,345
4093,332
4449,322
2861,318
1458,317
3507,311
4366,307
1775,300
4312,295
4004,292
4358,291
3987,290
4307,281
3567,270
3362,270
4302,266
4422,256
4118,247
3665,246
2655,246
4451,242
4367,240
3390,233
4188,233
4033,215
4115,214
3601,212
3688,204
3408,202
4278,200
2634,199
4176,192
3900,189
3097,180
2309,180
2390,174
4453,173
3684,170
4039,169
2460,166
4324,164
1941,164
3566,163
2041,161
3714,160
4197,159
4290,158
4167,156
4385,148
2707,148
4104,138
3426,136
4342,136
2434,135
3728,128
2285,122
4412,118
1426,112
2127,108
4201,102
2307,100
4347,99
1659,94
2840,91
3116,91
3663,90
4372,90
2798,90
3488,90
3817,90
3279,90
4401,90
4053,80
1208,79
3099,77
3454,76
1754,74
2830,70
4116,69
4335,68
3126,67
3594,67
3920,67
1947,64
4007,62
2991,60
3729,49
4229,45
4034,45
3020,41
4281,39
2570,38
4094,38
4373,28
4316,25
3049,24
4259,20
3779,18
3830,17
3880,15
4084,15
3512,14
3445,13
3608,11
3571,11
4436,11
4380,10
4150,10
4031,9
1740,7
3578,6
4303,6
4256,6
3954,5
1412,5
4404,4
1673,4
4163,4
4469,4
4309,2
4455,1
4009,1
4270,1
