PlayerID,PlayerName,Position
2064,Wayne Rooney,Forward
2622,Gabriel Agbonlahor,Forward
4316,Raheem Sterling,Forward
3960,Harry Kane,Forward
1629,Peter Crouch,Forward
4539,Wilfried Zaha,Forward
2839,Theo Walcott,Forward
1526,Jermain Defoe,Forward
8979,Jamie Vardy,Forward
4290,Romelu Lukaku,Forward
6519,Sadio Mané,Forward
4328,Sergio Agüero,Forward
4503,Eden Hazard,Forward
4492,Christian Benteke,Forward
2616,Robin van Persie,Forward
3206,Shane Long,Forward
8983,Riyad Mahrez,Forward
3247,Dimitar Berbatov,Forward
13511,Roberto Firmino,Forward
1249,Kevin Davies,Forward
2845,Emmanuel Adebayor,Forward
2047,Jonathan Walters,Forward
3121,Clint Dempsey,Forward
2098,Darren Bent,Forward
4748,Willian,Forward
4999,Son Heung-Min,Forward
5178,Mohamed Salah,Forward
3452,Danny Welbeck,Forward
1135,Nicolas Anelka,Forward
3420,Fernando Torres,Forward
9595,Michail Antonio,Forward
3281,Carlos Tevez,Forward
5595,Jordan Ayew,Forward
3926,Joshua King,Forward
4481,Olivier Giroud,Forward
2603,Bobby Zamora,Forward
4823,Marko Arnautovic,Forward
24630,Richarlison,Forward
2662,Didier Drogba,Forward
3175,Andy Carroll,Forward
10487,Ayoze Pérez,Forward
13565,Marcus Rashford,Forward
3851,Jay Rodriguez,Forward
2796,Kenwyne Jones,Forward
8454,Callum Wilson,Forward
3850,Steven Fletcher,Forward
3205,Kevin Doyle,Forward
9947,Troy Deeney,Forward
3513,Gareth Bale,Forward
2530,Cameron Jerome,Forward
2705,Tim Cahill,Forward
3756,Chris Wood,Forward
8246,Ashley Barnes,Forward
8245,Danny Ings,Forward
2058,Carlton Cole,Forward
4973,Alexis Sánchez,Forward
11272,Anthony Martial,Forward
6030,Salomón Rondón,Forward
3154,Daniel Sturridge,Forward
24797,Dwight McNeil,Forward
4717,Alexander Iwobi,Forward
908,Emile Heskey,Forward
2553,Yakubu,Forward
9576,Dominic Calvert-Lewin,Forward
2522,Cristiano Ronaldo,Forward
3780,Hugo Rodallega,Forward
2695,Andrew Johnson,Forward
6899,Alexandre Lacazette,Forward
5110,Pierre-Emerick Aubameyang,Forward
11071,Raúl Jiménez,Forward
10498,Dusan Tadic,Forward
4138,Luis Suárez,Forward
2905,Victor Anichebe,Forward
3925,Mame Biram Diouf,Forward
19680,Gabriel Jesus,Forward
1692,Robbie Keane,Forward
1869,Craig Bellamy,Forward
1598,Louis Saha,Forward
4979,Adama Traoré,Forward
4507,Kevin Mirallas,Forward
4763,Yannick Bolasie,Forward
4204,Peter Odemwingie,Forward
3065,John Carew,Forward
3583,Johan Elmander,Forward
2385,Jason Roberts,Forward
4972,Pedro,Forward
19758,Diogo Jota,Forward
7946,Demarai Gray,Forward
2945,Fraizer Campbell,Forward
4161,Chicharito,Forward
5762,Lucas Moura,Forward
4346,Papiss Demba Cissé,Forward
16256,Neal Maupay,Forward
4772,Glenn Murray,Forward
4941,Diego Costa,Forward
4205,Saido Berahino,Forward
20486,Leandro Trossard,Forward
4627,Rickie Lambert,Forward
4777,Gerard Deulofeu,Forward
49481,Bukayo Saka,Forward
3461,Tuncay Sanli,Forward
20607,Joelinton,Forward
4296,Nikica Jelavic,Forward
3803,Andreas Weimann,Forward
3080,Benni McCarthy,Forward
4151,Edin Dzeko,Forward
4788,George Boyd,Forward
1962,Shola Ameobi,Forward
3176,Obafemi Martins,Forward
5879,Aleksandar Mitrovic,Forward
4213,Demba Ba,Forward
2844,Nicklas Bendtner,Forward
3863,Fabio Borini,Forward
13554,Kelechi Iheanacho,Forward
4838,Wilfried Bony,Forward
2531,Danny Graham,Forward
8868,Jarrod Bowen,Forward
4396,Connor Wickham,Forward
2969,Benjani,Forward
3366,Franco Di Santo,Forward
9468,Charlie Austin,Forward
8658,Ollie Watkins,Forward
12817,Allan Saint-Maximin,Forward
5594,André Ayew,Forward
5169,Teemu Pukki,Forward
2892,Scott Sinclair,Forward
4771,Dwight Gayle,Forward
5384,Leroy Sané,Forward
4510,Steven Naismith,Forward
2787,Ricardo Fuller,Forward
3346,Roque Santa Cruz,Forward
4039,Marouane Chamakh,Forward
9060,Andre Gray,Forward
10905,Che Adams,Forward
4527,Jordon Ibe,Forward
10502,Graziano Pellè,Forward
1502,Kanu,Forward
3478,David Nugent,Forward
1208,Michael Owen,Forward
24156,Raphinha,Forward
13278,Ademola Lookman,Forward
13494,Shinji Okazaki,Forward
4363,Grant Holt,Forward
4701,Arouna Koné,Forward
3207,Dave Kitson,Forward
13286,Tammy Abraham,Forward
1656,Jérémie Aliadière,Forward
1309,Darius Vassell,Forward
2195,Craig Fagan,Forward
4007,Sam Vokes,Forward
4805,Álvaro Negredo,Forward
4572,Loïc Rémy,Forward
10957,Odion Ighalo,Forward
3939,Frédéric Piquionne,Forward
25266,Mason Greenwood,Forward
3650,David N'Gog,Forward
3754,Marc-Antoine Fortuné,Forward
1909,Mark Viduka,Forward
50252,Nicolas Pépé,Forward
4659,Michu,Forward
4291,Patrick Bamford,Forward
3270,Marlon King,Forward
2340,David McGoldrick,Forward
1799,Tommy Smith,Forward
2723,Djibril Cissé,Forward
2402,Brian McBride,Forward
8174,Leonardo Ulloa,Forward
1005,James Beattie,Forward
4095,Rodrigo,Forward
10541,Enner Valencia,Forward
21998,Pedro Neto,Forward
4152,Mario Balotelli,Forward
3728,Roman Pavlyuchenko,Forward
49796,Ismaïla Sarr,Forward
23599,Timo Werner,Forward
4381,Jamie Mackie,Forward
5907,Bernard,Forward
1382,Marcus Bent,Forward
8192,Bobby De Cordova-Reid,Forward
8107,Oliver McBurnie,Forward
3473,John Utaka,Forward
10540,Diafra Sakho,Forward
22570,Steve Mounié,Forward
20517,Saïd Benrahma,Forward
3897,Jozy Altidore,Forward
10465,Divock Origi,Forward
2746,Sylvan Ebanks-Blake,Forward
4898,Bojan,Forward
6425,Joselu,Forward
3204,Leroy Lita,Forward
5551,Fernando Llorente,Forward
13390,Oumar Niasse,Forward
6900,Bafétimbi Gomis,Forward
3484,Hal Robson-Kanu,Forward
23702,Callum Hudson-Odoi,Forward
4480,Lukas Podolski,Forward
2815,Mido,Forward
2424,Luke Moore,Forward
49761,Sébastien Haller,Forward
3661,Robinho,Forward
5079,Ivan Cavaleiro,Forward
13285,Kenedy,Forward
2789,Diomansy Kamara,Forward
3829,Ivan Klasnic,Forward
5804,Álvaro Morata,Forward
4306,Pavel Pogrebnyak,Forward
1609,Marlon Harewood,Forward
2861,DJ Campbell,Forward
4040,Benik Afobe,Forward
10394,Bertrand Traoré,Forward
9246,Ivan Toney,Forward
1791,Heidar Helguson,Forward
3708,Mamady Sidibe,Forward
16747,Laurent Depoitre,Forward
3460,Afonso Alves,Forward
23747,Anthony Gordon,Forward
2447,Ricardo Vaz Tê,Forward
12212,José Izquierdo,Forward
10460,Abel Hernández,Forward
4846,Roberto Soldado,Forward
19603,Lys Mousset,Forward
4255,Gervinho,Forward
2985,Daryl Murphy,Forward
20701,Emmanuel Dennis,Forward
2589,Kenny Miller,Forward
10443,Dominic Solanke,Forward
4365,Steve Morison,Forward
12114,Cenk Tosun,Forward
3106,Andriy Shevchenko,Forward
5772,Zlatan Ibrahimovic,Forward
2437,Matt Derbyshire,Forward
2830,Robert Hulse,Forward
5064,Hélder Costa,Forward
19611,Elias Kachunga,Forward
3825,Nikola Kalinic,Forward
2590,Henri Camara,Forward
20723,Steven Alzate,Forward
2513,Antoine Sibierski,Forward
4086,Gary Taylor-Fletcher,Forward
12703,Steven Bergwijn,Forward
3514,Kevin-Prince Boateng,Forward
3606,Jô,Forward
6393,Dieumerci Mbokani,Forward
10532,Tyler Roberts,Forward
3688,Peter Løvenkrands,Forward
7450,Michy Batshuayi,Forward
4725,Callum Robinson,Forward
3778,Amr Zaki,Forward
12639,Manolo Gabbiadini,Forward
1804,Richard Garcia,Forward
11191,Eric Choupo-Moting,Forward
2778,Dean Ashton,Forward
2066,Tomasz Radzinski,Forward
4188,Asamoah Gyan,Forward
4740,Rudy Gestede,Forward
4176,Sammy Ameobi,Forward
2128,Michael Chopra,Forward
10520,Modou Barrow,Forward
21653,Aaron Connolly,Forward
3272,Darius Henderson,Forward
2862,Sone Aluko,Forward
1542,Gary McSheffrey,Forward
5771,Edinson Cavani,Forward
6389,Andriy Yarmolenko,Forward
13225,Sergi Canós,Forward
4751,Samuel Eto'o,Forward
3318,Eduardo da Silva,Forward
3338,Mauro Zárate,Forward
4087,Luke Varney,Forward
4812,Gary Hooper,Forward
2930,Georgios Samaras,Forward
10654,Karlan Grant,Forward
22046,Callum Paterson,Forward
31442,Armando Broja,Forward
14451,Eddie Nketiah,Forward
10336,Duncan Watmore,Forward
3814,Christian Benitez,Forward
66670,Fábio Silva,Forward
2797,Leon Best,Forward
13793,Wahbi Khazri,Forward
14801,Jadon Sancho,Forward
3772,David Di Michele,Forward
3972,Alessandro Diamanti,Forward
3889,Stefano Okaka,Forward
15480,Alireza Jahanbakhsh,Forward
1432,Erik Nevland,Forward
20337,Hwang Hee-Chan,Forward
15580,Wesley Moraes,Forward
4626,Billy Sharp,Forward
10461,Dame N'Doye,Forward
2101,Caleb Folan,Forward
1538,Mikael Forssell,Forward
3381,Giles Barnes,Forward
11364,Islam Slimani,Forward
3635,Daniel Cousin,Forward
72371,João Pedro,Forward
1659,Thierry Henry,Forward
9199,Adam Armstrong,Forward
1725,Danny Webber,Forward
43098,Ferran Torres,Forward
19618,Isaac Success,Forward
3155,Bernardo Corradi,Forward
2931,Ishmael Miller,Forward
51209,Joshua Sargent,Forward
4214,Victor Obinna,Forward
3153,Emile Mpenza,Forward
16788,Odsonne Édouard,Forward
7124,Jürgen Locadia,Forward
3079,Shabani Nonda,Forward
4791,Yannick Sagbo,Forward
3984,Jason Scotland,Forward
1724,David Healy,Forward
3208,Simon Cox,Forward
10477,Radamel Falcao,Forward
1843,Juan Pablo Ángel,Forward
3227,Colin Kazim-Richards,Forward
7120,Memphis Depay,Forward
4592,Adam Le Fondre,Forward
3899,Jan Vennegoor of Hesselink,Forward
2111,Milan Baros,Forward
3940,Aruna Dindane,Forward
3337,Garry O'Connor,Forward
1449,Richard Cresswell,Forward
20261,Wout Weghorst,Forward
4690,Modibo Maiga,Forward
3852,Martin Paterson,Forward
4491,Brett Holman,Forward
12322,Takumi Minamino,Forward
3521,Freddie Sears,Forward
4811,Ricky van Wolfswinkel,Forward
3536,Steve Howard,Forward
4116,Jermaine Beckford,Forward
5696,Eduardo Vargas,Forward
3970,Guillermo Franco,Forward
49259,Anthony Elanga,Forward
20874,Jean-Philippe Mateta,Forward
3757,Roman Bednar,Forward
13573,Cristhian Stuani,Forward
2658,Arjen Robben,Forward
4364,Simeon Jackson,Forward
1658,Jay Bothroyd,Forward
67454,Trincão,Forward
3421,Andrey Voronin,Forward
4051,Nikola Zigic,Forward
21677,Collin Quaner,Forward
6390,Brown Ideye,Forward
10488,Emmanuel Rivière,Forward
5650,M'Baye Niang,Forward
2707,James Vaughan,Forward
5548,Mbaye Diagne,Forward
23199,Marco Stiepermann,Forward
12983,Adama Diomande,Forward
24994,Patson Daka,Forward
4806,Stevan Jovetic,Forward
31905,Cucho Hernández,Forward
3050,Julio Baptista,Forward
14742,Rhian Brewster,Forward
5806,Willian José,Forward
1413,Jimmy Floyd Hasselbaink,Forward
5698,Gonzalo Higuaín,Forward
3679,Marvin Emnes,Forward
2436,Jon Stead,Forward
4226,Conor Sammon,Forward
4724,Libor Kozák,Forward
3440,Felipe Caicedo,Forward
7122,Luciano Narsingh,Forward
1217,Ole Gunnar Solskjaer,Forward
2843,Carlos Vela,Forward
3771,Zavon Hines,Forward
11267,Aboubakar Kamara,Forward
725,Andrew Cole,Forward
3392,Lukas Jutkiewicz,Forward
1118,Jason Euell,Forward
12949,Luciano Vietto,Forward
20646,Isaac Mbenza,Forward
1768,Kevin Phillips,Forward
66669,Luis Díaz,Forward
4593,Noel Hunt,Forward
20490,Mbwana Samatta,Forward
37587,Florin Andone,Forward
2472,Collins John,Forward
1959,Lomana Lua Lua,Forward
4521,Mladen Petric,Forward
4254,Joel Campbell,Forward
2819,Robert Earnshaw,Forward
2048,Henrik Pedersen,Forward
3380,Emanuel Villa,Forward
3233,Christian Nade,Forward
8055,Lewis Grabban,Forward
15481,Vincent Janssen,Forward
3566,Nathan Delfouneso,Forward
14450,Reiss Nelson,Forward
21532,Michael Obafemi,Forward
1866,Eidur Gudjohnsen,Forward
4819,Daniel Osvaldo,Forward
20958,Moise Kean,Forward
13234,Tomer Hemed,Forward
24641,Adam Idah,Forward
3167,Lee Dong-Gook,Forward
27,Paul Dickov,Forward
13130,Keinan Davis,Forward
20048,Josh Maja,Forward
10499,Eljero Elia,Forward
2477,Andy Keogh,Forward
2842,Anthony Stokes,Forward
19604,Nolito,Forward
4117,Magaye Gueye,Forward
3439,Rolando Bianchi,Forward
20489,Leon Bailey,Forward
5208,Ahmed Musa,Forward
3271,Tamás Priskin,Forward
6627,Kenneth Zohore,Forward
4212,Pablo Barrera,Forward
51754,Joe Gelhardt,Forward
4297,Denis Stracqualursi,Forward
7081,Lucas Pérez,Forward
3273,Steve Kabba,Forward
3985,Marcelo Moreno Martins,Forward
3770,Diego Tristán,Forward
20196,Yoshinori Muto,Forward
3291,Julius Aghahowa,Forward
277,Robbie Fowler,Forward
3057,Jay Simpson,Forward
2133,Brett Ormerod,Forward
14997,William Smallbone,Forward
576,Teddy Sheringham,Forward
3367,Claudio Pizarro,Forward
9198,Luuk de Jong,Forward
13798,Alberto Paloschi,Forward
3453,Manucho,Forward
7744,Ola Toivonen,Forward
4707,Kei Kamara,Forward
32936,Fousseni Diabaté,Forward
11111,Josip Drmic,Forward
4397,Ji Dong-Won,Forward
16524,Arnaut Danjuma,Forward
4675,Markus Rosenberg,Forward
4227,Mauro Boselli,Forward
4660,Itay Shechter,Forward
3399,Eddie Johnson,Forward
5803,Jesé,Forward
3454,Federico Macheda,Forward
4272,David Goodwillie,Forward
6671,Andrej Kramaric,Forward
390,Chris Sutton,Forward
3896,Kamel Ghilas,Forward
3969,Ilan Araujo,Forward
3689,Nile Ranger,Forward
16622,Borja Bastón,Forward
24253,Adama Diakhaby,Forward
19859,Jonathan Calleri,Forward
15685,Alexander Sørloth,Forward
4493,Jordan Bowery,Forward
25094,Saman Ghoddos,Forward
4718,Yaya Sanogo,Forward
13875,Emmanuel Emenike,Forward
4478,Serge Gnabry,Forward
19606,Floyd Ayité,Forward
4139,Milan Jovanovic,Forward
3297,Henrik Larsson,Forward
16719,Simone Zaza,Forward
3831,Danny Ward,Forward
3584,Mustapha Riga,Forward
15989,Guido Carrillo,Forward
3499,Roy O'Donovan,Forward
4896,Viktor Fischer,Forward
2870,Shefki Kuqi,Forward
3276,Will Hoskins,Forward
5562,James Wilson,Forward
9650,Sam Gallagher,Forward
4008,Chris Iwelumo,Forward
4125,Cauley Woodrow,Forward
4839,Álvaro Vázquez,Forward
3441,Ched Evans,Forward
3578,Nick Blackman,Forward
5074,Nélson Oliveira,Forward
4366,Aaron Wilbraham,Forward
4271,Anthony Modeste,Forward
13145,Ashley Fletcher,Forward
13866,Jonathan Leko,Forward
4800,Iago Aspas,Forward
3854,Steven Thompson,Forward
2745,Giuseppe Rossi,Forward
1553,Malcolm Christie,Forward
2419,Quincy Owusu-Abeyie,Forward
1402,Francis Jeffers,Forward
3748,Juan Carlos Menseguéz,Forward
19929,Ian Poveda-Ocampo,Forward
5354,Silvestre Varela,Forward
4118,Apostolos Vellios,Forward
1984,Svetoslav Todorov,Forward
67704,Christos Tzolis,Forward
3890,David Elm,Forward
4422,Stephen Dobbie,Forward
4281,Marvin Sordell,Forward
22870,Patrick Cutrone,Forward
3120,Vincenzo Montella,Forward
50501,Carlos Vinícius,Forward
3692,Xisco,Forward
3442,Nery Castillo,Forward
3585,Ariza Makukula,Forward
4163,Will Keane,Forward
9134,Lee Tomlin,Forward
111987,Daniel Jebbison,Forward
4307,Orlando Sá,Forward
3041,Grzegorz Rasiak,Forward
11074,Sandro Ramírez,Forward
23612,Cengiz Ünder,Forward
4629,Emmanuel Mayuka,Forward
3438,Valeri Emilov Bozhinov,Forward
13799,Éder,Forward
3971,Frank Nouble,Forward
9980,Thievy Bifouma,Forward
3181,Rodolphe M'Bela Douala,Forward
4367,Chris Martin,Forward
3769,Savio Nsereko,Forward
23911,Sam Greenwood,Forward
4562,Luciano Becchio,Forward
6215,Steven Berghuis,Forward
21714,Samuel Kalu,Forward
4863,Matty Fryatt,Forward
8888,Joe Lolley,Forward
65782,Jonathan Rowe,Forward
7990,Jordan Rhodes,Forward
3502,Rade Prica,Forward
122388,Chiquinho,Forward
15170,Marcus Forss,Forward
3231,Luton Shelton,Forward
3898,Mark Cullen,Forward
1529,Kevin Lisbie,Forward
6903,Clinton N'Jie,Forward
734,Ade Akinbiyi,Forward
3538,Ben Hutchinson,Forward
4009,Stefan Maierhofer,Forward
4090,Sergei Kornilenko,Forward
3684,Haris Vuckic,Forward
2319,Massimo Maccarone,Forward
3282,Kepa,Forward
4529,Jerome Sinclair,Forward
69176,Amad Diallo,Forward
9581,Jamie Murphy,Forward
3037,David Connolly,Forward
50230,Andi Zeqiri,Forward
13718,Juanmi,Forward
3500,Martyn Waghorn,Forward
6077,Kostas Mitroglou,Forward
4385,Patrick Agyemang,Forward
3753,Craig Beattie,Forward
3356,Daniel Braaten,Forward
5248,Albian Ajeti,Forward
13284,Alexandre Pato,Forward
12299,Léo Bonatini,Forward
8057,Yann Kermorgant,Forward
5561,Tom Lawrence,Forward
4710,Nicky Maynard,Forward
2554,Vincent Pericard,Forward
3577,Aaron Doran,Forward
3608,Jose Baxter,Forward
1672,Dean Windass,Forward
13240,Jonathan Kodjia,Forward
1836,Sylvain Wiltord,Forward
2391,Sherjill MacDonald,Forward
4739,Andreas Cornelius,Forward
2957,Albert Luque,Forward
11034,Richairo Zivkovic,Forward
15019,Daniel N'Lundulu,Forward
40320,Percy Tau,Forward
2950,Tom Craddock,Forward
9794,Ignacio Scocco,Forward
726,Alun Armstrong,Forward
991,Dennis Bergkamp,Forward
9985,Marco Borriello,Forward
342,Eric Cantona,Forward
538,Iain Dowie,Forward
339,Mark Hughes,Forward
337,Brian McClair,Forward
29,Ian Wright,Forward
8712,Moussa Dembele,Forward
55700,Bryan Gil,Forward
10191,Sullay Kaikai,Forward
1855,Jonatan Johansson,Forward
1903,Marcus Stewart,Forward
14804,Tyrese Campbell,Forward
4162,Bebé,Forward
2525,Dong Fangzhuo,Forward
20858,Tahith Chong,Forward
19871,Folarin Balogun,Forward
2118,Diego Forlán,Forward
30533,Aaron Rowe,Forward
2085,Barry Hayles,Forward
50960,Ignacio Pussetto,Forward
3954,Ryan Noble,Forward
11323,Víctor Ibarbo,Forward
4743,Rhys Healey,Forward
2086,Steve Marlet,Forward
15052,Julien Ngoy,Forward
3108,Ben Sahar,Forward
19925,Ellis Simms,Forward
4153,John Guidetti,Forward
4310,Muamer Tankovic,Forward
10433,Andre Green,Forward
5349,Juan Iturbe,Forward
14800,Brahim Díaz,Forward
4723,Nicklas Helenius,Forward
51813,Liam Delap,Forward
8889,Nahki Wells,Forward
4542,Ángelo Henríquez,Forward
68857,Jeremy Sarmiento,Forward
2882,James Sinclair,Forward
3853,Frédéric Nimani,Forward
1215,Jonathan Macken,Forward
3586,Temitope Obadeyi,Forward
33067,Dennis Srbeny,Forward
8058,Tokelo Rantie,Forward
75991,Joel Mumbongo,Forward
13195,Sam Surridge,Forward
2593,Leon Clarke,Forward
4865,Jamar Loza,Forward
8335,Gary Madine,Forward
2193,Stern John,Forward
2117,Ruud van Nistelrooy,Forward
4711,Sam Baldock,Forward
51511,Lewis Dobbin,Forward
5211,Seydou Doumbia,Forward
4482,Chuba Akpom,Forward
4189,Craig Lynch,Forward
3716,Jordan Cook,Forward
3382,Paris Simmons,Forward
539,Nicky Banger,Forward
14170,Levi Lumeka,Forward
25281,Cameron Archer,Forward
4648,Mikael Mandron,Forward
64142,Shola Shoretire,Forward
10559,Daniel Agyei,Forward
4794,Nick Proschwitz,Forward
4555,Adam Campbell,Forward
71590,Evan Ferguson,Forward
9417,Jordan Hugill,Forward
3042,Moses Ashikodi,Forward
3651,Nathan Eccleston,Forward
10380,Joseph Dodoo,Forward
10441,Jérémie Boga,Forward
4598,Dominic Samuel,Forward
24151,Xande Silva,Forward
8935,Freddie Ladapo,Forward
4692,Elliot Lee,Forward
16088,Dodi Lukébakio,Forward
3880,Conor McAleny,Forward
14807,Lukas Nmecha,Forward
3347,Maceo Rigters,Forward
11004,Kyle Lafferty,Forward
53151,Brandon Pierrick,Forward
4694,Robert Hall,Forward
70216,Isaac Price,Forward
4436,Cameron Lancaster,Forward
4380,Bruno Andrade,Forward
83496,Antwoine Hackford,Forward
1305,Christopher Wreh,Forward
15079,Joel Asoro,Forward
1854,Shaun Bartlett,Forward
3554,Jay Emmanuel-Thomas,Forward
14298,Michael Folivi,Forward
14283,George Hirst,Forward
53182,Theo Corbeanu,Forward
70228,Kaide Gordon,Forward
10432,Rushian Marcus Amari Hepburn-Murphy,Forward
3119,Björn Runström,Forward
3913,Alex Nimely,Forward
20789,Jonathan Benteke,Forward
120096,Kayky,Forward
4792,Aaron McLean,Forward
4256,Park Chu-Young,Forward
43856,Troy Parrott,Forward
4429,Iago Falque,Forward
3947,Louis Moult,Forward
12215,Obbi Oularé,Forward
3089,Johann Smith,Forward
66570,Dane Scarlett,Forward
67198,Lewis Richardson,Forward
3275,Theo Robinson,Forward
51226,Nathan Young-Coombes,Forward
14636,Nathan Broadhead,Forward
51505,Max Thompson,Forward
4309,Marcello Trotta,Forward
3607,Kieran Agard,Forward
7628,Lacina Emeghara Traoré,Forward
3699,Theofanis Gekas,Forward
15017,Tyreke Johnson,Forward
10503,Ryan Seager,Forward
4270,Jordan Slew,Forward
2932,Ben Foster,Goalkeeper
4330,David de Gea,Goalkeeper
2651,Petr Cech,Goalkeeper
2516,Tim Howard,Goalkeeper
3143,Joe Hart,Goalkeeper
4664,Hugo Lloris,Goalkeeper
3309,Lukasz Fabianski,Goalkeeper
2508,Kasper Schmeichel,Goalkeeper
2911,Pepe Reina,Goalkeeper
1218,Mark Schwarzer,Goalkeeper
2537,Asmir Begovic,Goalkeeper
1342,Jussi Jääskeläinen,Goalkeeper
4179,Simon Mignolet,Goalkeeper
1420,Brad Friedel,Goalkeeper
2758,Robert Green,Goalkeeper
3169,Tim Krul,Goalkeeper
4640,Jordan Pickford,Goalkeeper
1404,Paul Robinson,Goalkeeper
3719,Heurelho Gomes,Goalkeeper
2569,Wayne Hennessey,Goalkeeper
12707,Ederson,Goalkeeper
851,Shay Given,Goalkeeper
3558,Brad Guzan,Goalkeeper
2070,Edwin van der Sar,Goalkeeper
4573,Alex McCarthy,Goalkeeper
10079,Nick Pope,Goalkeeper
2250,Scott Carson,Goalkeeper
4852,Adrián,Goalkeeper
20559,Alisson,Goalkeeper
252,David James,Goalkeeper
3170,Fraser Forster,Goalkeeper
3543,Wojciech Szczesny,Goalkeeper
1359,Chris Kirkland,Goalkeeper
4601,Artur Boruc,Goalkeeper
6451,Martin Dúbravka,Goalkeeper
4911,Thibaut Courtois,Goalkeeper
1751,Thomas Sørensen,Goalkeeper
12192,Mathew Ryan,Goalkeeper
7548,Vicente Guaita,Goalkeeper
2896,John Ruddy,Goalkeeper
2011,Boaz Myhill,Goalkeeper
2933,Tom Heaton,Goalkeeper
2069,Marcus Hahnemann,Goalkeeper
11341,Rui Patrício,Goalkeeper
2871,Ali Al Habsi,Goalkeeper
13703,Aaron Ramsdale,Goalkeeper
4398,Michel Vorm,Goalkeeper
4985,Bernd Leno,Goalkeeper
2607,Manuel Almunia,Goalkeeper
709,Steve Harper,Goalkeeper
4245,Emiliano Martínez,Goalkeeper
3488,Craig Gordon,Goalkeeper
2664,Julian Speroni,Goalkeeper
4634,Jack Butland,Goalkeeper
2834,Vito Mannone,Goalkeeper
11373,Kepa Arrizabalaga,Goalkeeper
66378,Illan Meslier,Goalkeeper
12444,Jonas Lössl,Goalkeeper
3210,Paddy Kenny,Goalkeeper
54889,Édouard Mendy,Goalkeeper
14538,Robert Sánchez,Goalkeeper
4779,Maarten Stekelenburg,Goalkeeper
4726,David Marshall,Goalkeeper
4319,Costel Pantilimon,Goalkeeper
2329,Antti Niemi,Goalkeeper
9251,Karl Darlow,Goalkeeper
2214,Robert Elliot,Goalkeeper
4785,Allan McGregor,Goalkeeper
4696,Joel Robles,Goalkeeper
13988,Dean Henderson,Goalkeeper
2798,Marton Fülöp,Goalkeeper
2409,Jens Lehmann,Goalkeeper
4600,Paulo Gazzaniga,Goalkeeper
1676,Carlo Cudicini,Goalkeeper
4120,Neil Etheridge,Goalkeeper
3610,David Stockdale,Goalkeeper
3833,Brian Jensen,Goalkeeper
5748,Alphonse Areola,Goalkeeper
4331,Sam Johnstone,Goalkeeper
15715,José Sá,Goalkeeper
3567,Mark Bunn,Goalkeeper
1242,Maik Taylor,Goalkeeper
10466,Willy Caballero,Goalkeeper
2216,Darren Randolph,Goalkeeper
2309,Ross Turnbull,Goalkeeper
2818,Tomasz Kuszczak,Goalkeeper
1870,Lee Grant,Goalkeeper
15269,Angus Gunn,Goalkeeper
3182,Adam Federici,Goalkeeper
4951,Víctor Valdés,Goalkeeper
19600,Loris Karius,Goalkeeper
7213,Sergio Rico,Goalkeeper
1947,Bradley Jones,Goalkeeper
5810,Claudio Bravo,Goalkeeper
10420,David Ospina,Goalkeeper
4786,Eldin Jakupovic,Goalkeeper
4401,Gerhard Tremmel,Goalkeeper
2112,Roy Carroll,Goalkeeper
3348,Ádám Bogdán,Goalkeeper
7975,David Raya,Goalkeeper
1927,Nicky Weaver,Goalkeeper
3329,Richard Kingson,Goalkeeper
4566,Julio César,Goalkeeper
3618,Matt Duke,Goalkeeper
2971,Kelvin Davis,Goalkeeper
4154,Anders Lindegaard,Goalkeeper
3097,Henrique Hilário,Goalkeeper
3142,Andreas Isaksson,Goalkeeper
1472,Stephen Bywater,Goalkeeper
2799,Radek Cerny,Goalkeeper
2507,Keiren Westwood,Goalkeeper
4061,Matthew Gilks,Goalkeeper
3183,Ben Hamer,Goalkeeper
25311,Orestis Karnezis,Goalkeeper
1193,Kasey Keller,Goalkeeper
4347,Declan Rudd,Goalkeeper
9762,Daniel Bachmann,Goalkeeper
23585,Álvaro Fernández,Goalkeeper
1295,Stuart Taylor,Goalkeeper
3022,Mike Pollitt,Goalkeeper
859,John Filan,Goalkeeper
2864,Richard Lee,Goalkeeper
5566,Steve Mandanda,Goalkeeper
3662,Ron-Robert Zieler,Goalkeeper
1999,Jamie Ashdown,Goalkeeper
11224,Robin Olsen,Goalkeeper
3067,Jason Brown,Goalkeeper
4909,Roberto Jiménez,Goalkeeper
3113,Jan Lastuvka,Goalkeeper
4511,Marcus Bettinelli,Goalkeeper
13555,Sergio Romero,Goalkeeper
3370,Lewis Price,Goalkeeper
51416,Ørjan Nyland,Goalkeeper
1554,Steve Simonsen,Goalkeeper
4543,Jak Alnwick,Goalkeeper
3505,David Button,Goalkeeper
2665,Gábor Király,Goalkeeper
2912,David Martin,Goalkeeper
13777,Jakob Haugaard,Goalkeeper
14723,Caoimhin Kelleher,Goalkeeper
1848,Dean Kiely,Goalkeeper
13485,Bailey Peacock-Farrell,Goalkeeper
3974,Vladimir Stojkovic,Goalkeeper
10479,Freddie Woodman,Goalkeeper
4449,Dorus de Vries,Goalkeeper
2425,Colin Doyle,Goalkeeper
4312,Doni,Goalkeeper
16793,Kiko Casilla,Goalkeeper
50453,Mark Travers,Goalkeeper
4522,Danny Ward,Goalkeeper
2759,Darren Ward,Goalkeeper
912,Tony Warner,Goalkeeper
