PlayerID,PlayerName,PlayerShortName,Position,minutes,redcards,errors,pensconceded,owngoals,sumerrors
16286,Rodri,Rodri,Midfielder,8120,0,2,0,0,2
3389,Jack Rodwell,Rodwell,Midfielder,9580,1,1,0,0,2
2846,Wilfred Bouma,Bouma,Defender,3272,0,2,0,0,2
23704,Tariq Lamptey,Lamptey,Defender,3065,1,0,1,0,2
11111,Josip Drmic,Drmic,Forward,637,1,1,0,0,2
15687,Juninho Bacuna,Bacuna,Midfielder,1415,0,1,1,0,2
15608,Ragnar Klavan,Klavan,Defender,2857,0,1,1,0,2
11177,Bruno Martins Indi,Indi,Defender,4393,0,1,1,0,2
7114,Georginio Wijnaldum,Wijnaldum,Midfielder,17161,0,2,0,0,2
3361,Juliano Belletti,Belletti,Defender,3106,1,0,1,0,2
2844,Nicklas Bendtner,Bendtner,Forward,6808,1,1,0,0,2
2945,Fraizer Campbell,Campbell,Forward,7858,0,0,2,0,2
3316,Håvard Nordtveit,Nordtveit,Defender,1317,0,1,1,0,2
20503,Maxime Le Marchand,Marchand,Defender,2374,0,1,1,0,2
1804,Richard Garcia,Garcia,Forward,2266,0,1,0,1,2
2878,Abdoulaye Diagne-Faye,Diagne-Faye,Defender,8712,2,0,0,0,2
13961,Harry Wilson,Wilson,Midfielder,1651,0,0,2,0,2
11267,Aboubakar Kamara,Kamara,Forward,1000,1,0,1,0,2
8054,Eunan O'Kane,O'Kane,Midfielder,752,0,2,0,0,2
14063,Chris Mepham,Mepham,Defender,1761,0,2,0,0,2
12306,Daniel Amartey,Amartey,Defender,5733,1,0,1,0,2
3452,Danny Welbeck,Welbeck,Forward,14991,0,2,0,0,2
2463,Carlos Bocanegra,Bocanegra,Defender,1617,0,0,2,0,2
2195,Craig Fagan,Fagan,Forward,4732,1,0,1,0,2
2946,Emanuel Pogatetz,Pogatetz,Defender,4610,0,0,0,2,2
20183,Leon Balogun,Balogun,Defender,591,0,1,1,0,2
23396,Bruno Fernandes,Fernandes,Midfielder,7415,0,1,1,0,2
2942,Darron Gibson,Gibson,Midfielder,5519,1,0,1,0,2
23585,Álvaro Fernández,Fernandez,Goalkeeper,1080,0,1,0,1,2
2214,Robert Elliot,Elliot,Goalkeeper,4569,1,1,0,0,2
2823,Shaun Derry,Derry,Midfielder,3316,1,0,1,0,2
11247,Fabinho,Fabinho,Midfielder,8966,0,0,2,0,2
7564,Sofiane Feghouli,Feghouli,Midfielder,1038,1,0,1,0,2
2274,Adam Johnson,Johnson,Midfielder,14005,0,1,1,0,2
24221,Billy Gilmour,Gilmour,Midfielder,2309,0,0,2,0,2
7946,Demarai Gray,Gray,Forward,7873,0,2,0,0,2
2270,Aaron Lennon,Lennon,Midfielder,23976,0,0,2,0,2
7975,David Raya,Raya,Goalkeeper,2160,0,1,1,0,2
2206,Bernard Mendy,Mendy,Midfielder,2975,1,0,1,0,2
4525,Philippe Coutinho,Coutinho,Midfielder,12766,1,0,0,0,1
4516,Ashkan Dejagah,Dejagah,Midfielder,2494,0,0,1,0,1
4515,Giorgos Karagounis,Karagounis,Midfielder,2212,0,0,1,0,1
12365,Jordy Clasie,Clasie,Midfielder,2577,0,0,1,0,1
11363,Matheus Pereira,Pereira,Midfielder,2581,1,0,0,0,1
12949,Luciano Vietto,Vietto,Forward,985,0,0,1,0,1
12584,Sofiane Boufal,Boufal,Midfielder,3074,0,0,1,0,1
13279,Abdul Rahman Baba,Baba,Defender,1016,0,1,0,0,1
19771,Fabri,Fabri,Goalkeeper,180,0,1,0,0,1
4493,Jordan Bowery,Bowery,Forward,530,0,0,0,1,1
12186,Stuart Armstrong,Armstrong,Midfielder,7383,0,0,1,0,1
12817,Allan Saint-Maximin,Saint-Maximin,Forward,6247,0,0,1,0,1
12185,Kieran Tierney,Tierney,Defender,5211,0,0,1,0,1
12891,Timm Klose,Klose,Defender,1434,0,0,0,1,1
4453,Eggert Jónsson,Jonsson,Midfielder,173,0,0,1,0,1
13128,Jordan Veretout,Veretout,Midfielder,1824,0,1,0,0,1
52931,Alexandre Jankewitz,Jankewitz,Midfielder,3,1,0,0,0,1
4504,Bryan Oviedo,Oviedo,Defender,3317,0,0,0,1,1
4430,Tom Carroll,Carroll,Midfielder,5234,0,1,0,0,1
54312,Miguel Almirón,Almiron,Midfielder,7952,0,1,0,0,1
12512,Andrea Ranocchia,Ranocchia,Defender,1329,0,1,0,0,1
4414,Kemy Agustien,Agustien,Midfielder,1274,0,0,1,0,1
19680,Gabriel Jesus,Jesus,Forward,9306,0,0,1,0,1
13124,Jordan Amavi,Amavi,Defender,836,0,1,0,0,1
4421,Gylfi Sigurdsson,Sigurdsson,Midfielder,23144,0,1,0,0,1
5520,Stephan Lichtsteiner,Lichtsteiner,Defender,940,0,1,0,0,1
13280,Matt Miazga,Miazga,Defender,135,0,1,0,0,1
4240,Omar Elabdellaoui,Elabdellaoui,Defender,616,0,1,0,0,1
4204,Peter Odemwingie,Odemwingie,Forward,8621,1,0,0,0,1
4205,Saido Berahino,Berahino,Forward,7526,0,0,1,0,1
14656,Ryan Sessegnon,Sessegnon,Midfielder,3688,0,0,1,0,1
14624,Antonee Robinson,Robinson,Defender,2162,1,0,0,0,1
4226,Conor Sammon,Sammon,Forward,1044,1,0,0,0,1
14569,Marc Guéhi,Guehi,Defender,3223,0,0,1,0,1
14457,Josh Dasilva,Dasilva,Midfielder,252,1,0,0,0,1
4396,Connor Wickham,Wickham,Forward,6477,0,0,1,0,1
14451,Eddie Nketiah,Nketiah,Forward,1951,1,0,0,0,1
14446,Joseph Willock,Willock,Midfielder,4247,0,0,1,0,1
4247,André Santos,Santos,Midfielder,1407,0,1,0,0,1
66318,Jarrad Branthwaite,Branthwaite,Defender,687,1,0,0,0,1
14441,Josh Benson,Benson,Midfielder,261,0,0,1,0,1
4255,Gervinho,Gervinho,Forward,2703,1,0,0,0,1
14779,Kean Bryan,Bryan,Defender,1007,0,0,0,1,1
66494,Emil Krafth,Krafth,Defender,3944,0,1,0,0,1
4197,Gonzalo Jara,Jara,Defender,2311,1,0,0,0,1
14938,Jamal Lewis,Lewis,Defender,4399,0,0,1,0,1
4192,Rafael van der Vaart,Vaart,Midfielder,4644,0,0,1,0,1
15154,Dara O'Shea,O'Shea,Defender,2102,0,0,1,0,1
15480,Alireza Jahanbakhsh,Jahanbakhsh,Forward,1850,0,0,1,0,1
15481,Vincent Janssen,Janssen,Forward,869,0,0,1,0,1
4171,Hatem Ben Arfa,Arfa,Midfielder,4876,0,0,1,0,1
4166,James Perch,Perch,Defender,4016,0,0,0,1,1
71432,Rayan Aït-Nouri,Ait-Nouri,Defender,3230,0,0,1,0,1
16087,Trézéguet,Trezeguet,Midfielder,3126,1,0,0,0,1
4138,Luis Suárez,Suarez,Forward,9577,0,0,1,0,1
72119,Francisco Sierralta,Sierralta,Defender,428,0,0,0,1,1
76261,Jacob Sørensen,Sorensen,Midfielder,601,0,0,1,0,1
4134,Christian Poulsen,Poulsen,Midfielder,744,0,0,1,0,1
4133,Raul Meireles,Meireles,Midfielder,4610,0,1,0,0,1
16640,Marçal,Marcal,Defender,2074,0,0,1,0,1
4260,Jack Grealish,Grealish,Midfielder,8984,0,1,0,0,1
66284,Wesley Fofana,Fofana,Defender,2894,0,0,1,0,1
66104,Gabriel Martinelli,Martinelli,Midfielder,3108,1,0,0,0,1
13286,Tammy Abraham,Abraham,Forward,5028,0,0,0,1,1
19619,Aaron Mooy,Mooy,Midfielder,7487,1,0,0,0,1
4383,Alejandro Faurlin,Faurlin,Midfielder,2675,0,0,0,1,1
13390,Oumar Niasse,Niasse,Forward,3335,1,0,0,0,1
13477,Josh Tymon,Tymon,Defender,486,0,1,0,0,1
13490,Yohan Benalouane,Benalouane,Defender,1075,0,0,1,0,1
19611,Elias Kachunga,Kachunga,Forward,2519,0,0,1,0,1
4357,Wes Hoolahan,Hoolahan,Midfielder,7517,0,1,0,0,1
19609,Michael Hefele,Hefele,Defender,32,0,0,1,0,1
13511,Roberto Firmino,Firmino,Forward,17277,0,1,0,0,1
4347,Declan Rudd,Rudd,Goalkeeper,1089,0,0,1,0,1
19604,Nolito,Nolito,Forward,778,1,0,0,0,1
19603,Lys Mousset,Mousset,Forward,2721,0,0,0,1,1
4339,Davide Santon,Santon,Defender,6528,0,0,1,0,1
4331,Sam Johnstone,Johnstone,Goalkeeper,3330,0,0,1,0,1
4271,Anthony Modeste,Modeste,Forward,383,1,0,0,0,1
20097,Pablo Marí,Mari,Defender,1194,0,0,1,0,1
13716,Cuco Martina,Martina,Defender,3506,0,1,0,0,1
4328,Sergio Agüero,Aguero,Forward,19857,1,0,0,0,1
4324,David Pizarro,Pizarro,Midfielder,164,0,1,0,0,1
4321,Stefan Savic,Savic,Defender,541,0,1,0,0,1
13795,Kristoffer Nordfeldt,Nordfeldt,Goalkeeper,180,0,1,0,0,1
13796,Joe Rodon,Rodon,Defender,819,0,1,0,0,1
19601,Bernardo Espinosa,Espinosa,Defender,975,0,0,1,0,1
13797,Daniel James,James,Midfielder,5701,1,0,0,0,1
13813,Kevin Wimmer,Wimmer,Defender,2489,0,0,0,1,1
13871,Pedro Obiang,Obiang,Midfielder,5527,0,1,0,0,1
13872,Manuel Lanzini,Lanzini,Midfielder,11092,0,1,0,0,1
4288,Kevin De Bruyne,Bruyne,Midfielder,16079,0,1,0,0,1
4276,Tim Ream,Ream,Defender,3849,0,1,0,0,1
13702,Charlie Goode,Goode,Defender,448,0,0,1,0,1
10523,Benjamin Stambouli,Stambouli,Midfielder,453,0,0,1,0,1
11272,Anthony Martial,Martial,Forward,11728,1,0,0,0,1
4849,Morgan Amalfitano,Amalfitano,Midfielder,3331,0,0,1,0,1
4874,Joël Veltman,Veltman,Defender,5163,0,0,1,0,1
4880,Kenny Tete,Tete,Defender,1482,0,0,1,0,1
25892,Kevin Danso,Danso,Defender,276,1,0,0,0,1
25540,Mads Bech Sørensen,Sorensen,Defender,833,0,0,1,0,1
4936,Thomas Partey,Partey,Midfielder,3566,0,1,0,0,1
4941,Diego Costa,Costa,Forward,7550,0,1,0,0,1
8052,Ryan Fraser,Fraser,Midfielder,11405,1,0,0,0,1
25467,Enock Mwepu,Mwepu,Midfielder,994,0,0,1,0,1
8046,Tommy Elphick,Elphick,Defender,1012,0,0,1,0,1
4968,Ibrahim Afellay,Afellay,Midfielder,2645,1,0,0,0,1
4972,Pedro,Pedro,Forward,8156,0,1,0,0,1
23033,Lucas Torreira,Torreira,Midfielder,3887,1,0,0,0,1
4979,Adama Traoré,Traore,Forward,8922,0,1,0,0,1
7450,Michy Batshuayi,Batshuayi,Forward,2296,0,0,0,1,1
23556,Mathias Normann,Normann,Midfielder,1652,0,0,1,0,1
26076,Diego Rico,Rico,Defender,2941,0,0,1,0,1
4848,Diego Lugano,Lugano,Defender,659,0,0,1,0,1
7120,Memphis Depay,Depay,Forward,1494,0,1,0,0,1
4845,Christian Eriksen,Eriksen,Midfielder,19249,0,0,1,0,1
8888,Joe Lolley,Lolley,Forward,219,0,1,0,0,1
8691,Charlie Taylor,Taylor,Defender,11294,0,1,0,0,1
31905,Cucho Hernández,Hernandez,Forward,1140,0,0,0,1,1
8658,Ollie Watkins,Watkins,Forward,6284,1,0,0,0,1
8636,Aiden McGeady,McGeady,Midfielder,1357,0,1,0,0,1
31861,Albert Sambi Lokonga,Lokonga,Midfielder,1133,0,1,0,0,1
30533,Aaron Rowe,Rowe,Forward,69,0,0,1,0,1
8456,James Maddison,Maddison,Midfielder,10045,1,0,0,0,1
8438,Cyrus Christie,Christie,Defender,1945,0,0,1,0,1
22546,Kiko Femenía,Femenia,Defender,8150,0,0,1,0,1
22570,Steve Mounié,Mounie,Forward,3634,1,0,0,0,1
8242,Scott Arfield,Arfield,Midfielder,6643,0,0,1,0,1
4838,Wilfried Bony,Bony,Forward,6687,1,0,0,0,1
22575,Roque Mesa,Mesa,Midfielder,757,0,0,1,0,1
8171,Solly March,March,Midfielder,8874,0,0,1,0,1
7198,Yann M'Vila,M'Vila,Midfielder,3188,0,0,1,0,1
5051,João Cancelo,Cancelo,Defender,6735,1,0,0,0,1
22040,Mario Vrancic,Vrancic,Midfielder,628,0,1,0,0,1
5178,Mohamed Salah,Salah,Forward,15431,0,1,0,0,1
5239,Mohamed Elneny,Elneny,Midfielder,5079,1,0,0,0,1
5264,Thiago,Thiago,Midfielder,3391,0,0,1,0,1
24635,Eric García,Garcia,Defender,1170,0,0,1,0,1
24156,Raphinha,Raphinha,Forward,5285,0,0,1,0,1
5344,Fernando,Fernando,Midfielder,4137,0,1,0,0,1
5696,Eduardo Vargas,Vargas,Forward,1385,0,0,1,0,1
5365,Jan Kirchhoff,Kirchhoff,Defender,1519,0,0,1,0,1
5688,Pablo Armero,Armero,Defender,322,0,0,1,0,1
24252,Diogo Dalot,Dalot,Defender,2879,0,0,1,0,1
5588,Giannelli Imbula,Imbula,Midfielder,2056,0,0,0,1,1
24334,Tyrick Mitchell,Mitchell,Defender,5005,0,0,1,0,1
5586,Dimitri Payet,Payet,Midfielder,4084,0,1,0,0,1
5583,Mario Lemina,Lemina,Midfielder,5038,0,1,0,0,1
5566,Steve Mandanda,Mandanda,Goalkeeper,810,0,1,0,0,1
5551,Fernando Llorente,Llorente,Forward,3362,0,0,0,1,1
23811,Neco Williams,Williams,Defender,485,0,0,1,0,1
5794,Ángel Di María,Maria,Midfielder,1642,0,1,0,0,1
6784,Felipe Anderson,Anderson,Midfielder,4558,0,0,1,0,1
5156,Beram Kayal,Kayal,Midfielder,1677,0,0,1,0,1
6671,Andrej Kramaric,Kramaric,Forward,596,0,1,0,0,1
6609,Ahmed Hegazi,Hegazi,Defender,3477,0,1,0,0,1
5067,Bernardo Silva,Silva,Midfielder,11332,0,0,1,0,1
6528,Valentino Lazaro,Lazaro,Midfielder,473,1,0,0,0,1
5079,Ivan Cavaleiro,Cavaleiro,Forward,3159,0,0,1,0,1
23593,Ibrahima Konaté,Konate,Defender,990,0,1,0,0,1
6387,Jeremain Lens,Lens,Midfielder,1361,1,0,0,0,1
25068,Morgan Sanson,Sanson,Midfielder,643,0,1,0,0,1
5101,Ilkay Gündogan,Gundogan,Midfielder,10257,0,0,1,0,1
5102,Henrikh Mkhitaryan,Mkhitaryan,Midfielder,4831,0,0,1,0,1
6251,Henri Saivet,Saivet,Midfielder,232,0,1,0,0,1
24773,Shandon Baptiste,Baptiste,Midfielder,905,1,0,0,0,1
6210,Jóhann Gudmundsson,Gudmundsson,Midfielder,8675,0,0,1,0,1
5860,Dennis Praet,Praet,Midfielder,1855,0,0,1,0,1
5810,Claudio Bravo,Bravo,Goalkeeper,2540,0,1,0,0,1
32162,André-Frank Zambo Anguissa,Anguissa,Midfielder,4103,1,0,0,0,1
8976,Andy King,King,Midfielder,5117,0,1,0,0,1
4541,Adnan Januzaj,Januzaj,Midfielder,4263,1,0,0,0,1
10527,Sébastien Pocognoli,Pocognoli,Defender,1249,0,0,1,0,1
49961,Lyanco,Lyanco,Defender,906,0,1,0,0,1
5511,Mauricio Isla,Isla,Defender,2131,0,1,0,0,1
10517,Stephen Kingsley,Kingsley,Defender,1392,0,0,0,1,1
49610,Ibrahima Diallo,Diallo,Midfielder,2030,0,0,1,0,1
49481,Bukayo Saka,Saka,Forward,7311,0,0,0,1,1
10492,Cole Kpekawa,Kpekawa,Defender,5,0,1,0,0,1
10488,Emmanuel Rivière,Riviere,Forward,1276,0,0,1,0,1
20517,Saïd Benrahma,Benrahma,Forward,3573,0,0,1,0,1
20538,Papa Ndiaye,Ndiaye,Midfielder,1140,0,0,1,0,1
10479,Freddie Woodman,Woodman,Goalkeeper,360,0,1,0,0,1
4618,Adam Lallana,Lallana,Midfielder,15807,0,0,1,0,1
4619,Guly do Prado,Prado,Midfielder,833,0,0,0,1,1
10476,Andreas Pereira,Pereira,Midfielder,2175,0,1,0,0,1
4626,Billy Sharp,Sharp,Forward,1795,1,0,0,0,1
10473,Patrick McNair,McNair,Midfielder,1689,0,0,0,1,1
4587,Jay Tabb,Tabb,Midfielder,1020,0,0,1,0,1
10543,Sheyi Ojo,Ojo,Midfielder,396,0,1,0,0,1
20701,Emmanuel Dennis,Dennis,Forward,2589,1,0,0,0,1
49990,Ibrahim Amadou,Amadou,Midfielder,756,0,0,1,0,1
4543,Jak Alnwick,Alnwick,Goalkeeper,495,0,1,0,0,1
50512,Mattéo Guendouzi,Guendouzi,Midfielder,3890,0,1,0,0,1
11180,Rúben Neves,Neves,Midfielder,11409,0,1,0,0,1
11134,Jon Stankovic,Stankovic,Defender,719,0,1,0,0,1
50453,Mark Travers,Travers,Goalkeeper,270,0,1,0,0,1
50252,Nicolas Pépé,Pepe,Forward,4308,1,0,0,0,1
10947,Rico Henry,Henry,Defender,2784,0,0,1,0,1
10905,Che Adams,Adams,Forward,5819,0,1,0,0,1
4566,Julio César,Cesar,Goalkeeper,2100,0,0,0,1,1
4568,Yun Suk-Young,Suk-Young,Defender,1725,0,1,0,0,1
10832,Vadis Odjidja-Ofoe,Odjidja-Ofoe,Midfielder,275,0,0,1,0,1
4569,Stéphane Mbia,Mbia,Midfielder,2371,1,0,0,0,1
4572,Loïc Rémy,Remy,Forward,4551,1,0,0,0,1
10768,Kalvin Phillips,Phillips,Midfielder,4024,0,1,0,0,1
10766,Lewis Cook,Cook,Midfielder,4737,0,1,0,0,1
10462,Esteban Cambiasso,Cambiasso,Midfielder,2423,0,0,0,1,1
4645,Alfred N'Diaye,N'Diaye,Midfielder,2575,0,0,1,0,1
4791,Yannick Sagbo,Sagbo,Forward,1553,1,0,0,0,1
33046,Junior Firpo,Firpo,Defender,1715,0,0,0,1,1
4734,Kim Bo-Kyung,Bo-Kyung,Midfielder,1674,0,0,1,0,1
9169,George Baldock,Baldock,Defender,6209,0,1,0,0,1
4754,Jonathan Parr,Parr,Defender,756,0,0,1,0,1
21297,Mads Roerslev,Roerslev,Defender,1233,0,0,1,0,1
9167,Dele Alli,Alli,Midfielder,13782,0,1,0,0,1
9163,Brendan Galloway,Galloway,Defender,1645,0,0,1,0,1
4763,Yannick Bolasie,Bolasie,Forward,8796,1,0,0,0,1
32638,Konstantinos Mavropanos,Mavropanos,Defender,344,1,0,0,0,1
4771,Dwight Gayle,Gayle,Forward,6089,1,0,0,0,1
21584,Eberechi Eze,Eze,Midfielder,3164,0,1,0,0,1
9030,Brad Smith,Smith,Defender,587,1,0,0,0,1
21585,Lloyd Kelly,Kelly,Defender,638,0,1,0,0,1
21730,Molla Wagué,Wague,Defender,440,0,0,1,0,1
4786,Eldin Jakupovic,Jakupovic,Goalkeeper,2477,0,1,0,0,1
4788,George Boyd,Boyd,Forward,7061,0,0,1,0,1
4727,Simon Moore,Moore,Goalkeeper,180,0,1,0,0,1
9468,Charlie Austin,Austin,Forward,6360,1,0,0,0,1
10451,Muhamed Besic,Besic,Midfielder,2132,0,1,0,0,1
4719,Jores Okore,Okore,Defender,3256,0,0,1,0,1
10449,Jonjoe Kenny,Kenny,Defender,3548,1,0,0,0,1
4657,Jonathan de Guzmán,Guzman,Midfielder,5213,0,0,0,1,1
10123,Marvin Zeegelaar,Zeegelaar,Defender,995,1,0,0,0,1
37587,Florin Andone,Andone,Forward,945,1,0,0,0,1
10074,Joe Ralls,Ralls,Midfielder,1960,1,0,0,0,1
4671,Goran Popov,Popov,Defender,970,1,0,0,0,1
9943,Almen Abdi,Abdi,Midfielder,1984,0,0,1,0,1
4697,Iván Ramis,Ramis,Defender,1398,0,0,1,0,1
9895,Matthew Pennington,Pennington,Defender,479,0,0,1,0,1
9762,Daniel Bachmann,Bachmann,Goalkeeper,1080,0,0,1,0,1
4707,Kei Kamara,Kamara,Forward,656,0,0,1,0,1
9662,Jacob Murphy,Murphy,Midfielder,4525,0,0,1,0,1
20810,Kai Havertz,Havertz,Midfielder,3331,0,1,0,0,1
9576,Dominic Calvert-Lewin,Calvert-Lewin,Forward,10783,0,1,0,0,1
9491,Jack O'Connell,O'Connell,Defender,3095,0,1,0,0,1
4130,Andre Wisdom,Wisdom,Defender,3890,0,0,1,0,1
59,Dwight Yorke,Yorke,Midfielder,1527,1,0,0,0,1
3026,Pascal Chimbonda,Chimbonda,Defender,6390,0,1,0,0,1
3754,Marc-Antoine Fortuné,Fortune,Forward,4467,1,0,0,0,1
3867,John Heitinga,Heitinga,Defender,9880,0,0,0,1,1
3863,Fabio Borini,Borini,Forward,6710,1,0,0,0,1
2695,Andrew Johnson,Johnson,Forward,7950,1,0,0,0,1
1692,Robbie Keane,Keane,Forward,7577,1,0,0,0,1
1695,Chris Riggott,Riggott,Defender,2244,0,0,0,1,1
1710,Sami Hyypiä,Hyypia,Defender,3115,0,0,0,1,1
2686,Ben Watson,Watson,Midfielder,8315,1,0,0,0,1
1719,Mikaël Silvestre,Silvestre,Defender,2137,0,0,1,0,1
3845,Wade Elliott,Elliott,Midfielder,3121,0,0,1,0,1
2671,Leon Cort,Cort,Defender,2133,0,1,0,0,1
3844,Kevin McDonald,McDonald,Midfielder,2298,1,0,0,0,1
3843,Christopher McCann,McCann,Midfielder,491,0,0,1,0,1
3842,Graham Alexander,Alexander,Defender,2747,0,1,0,0,1
3825,Nikola Kalinic,Kalinic,Forward,2518,1,0,0,0,1
2636,Morten Gamst Pedersen,Pedersen,Midfielder,13202,1,0,0,0,1
2616,Robin van Persie,Persie,Forward,16456,1,0,0,0,1
2604,Ivar Ingimarsson,Ingimarsson,Defender,3001,0,0,0,1,1
2603,Bobby Zamora,Zamora,Forward,12097,1,0,0,0,1
1757,Kevin Kilbane,Kilbane,Midfielder,5892,1,0,0,0,1
3803,Andreas Weimann,Weimann,Forward,7225,0,0,1,0,1
3397,Leon Andreasen,Andreasen,Midfielder,817,1,0,0,0,1
1772,Matthew Etherington,Etherington,Midfielder,13055,1,0,0,0,1
1775,Simon Davies,Davies,Midfielder,9624,0,0,0,1,1
3426,Vedran Corluka,Corluka,Defender,10069,0,0,0,1,1
3427,Javier Garrido,Garrido,Defender,7077,0,0,1,0,1
1830,Moritz Volz,Volz,Defender,484,1,0,0,0,1
2557,Stephen Crainey,Crainey,Defender,2748,0,1,0,0,1
3761,Radoslav Kovác,Kovac,Midfielder,3615,1,0,0,0,1
3757,Roman Bednar,Bednar,Forward,1363,0,0,1,0,1
3877,Adam Forshaw,Forshaw,Midfielder,4236,0,1,0,0,1
2740,Liam Miller,Miller,Midfielder,1685,1,0,0,0,1
1656,Jérémie Aliadière,Aliadiere,Forward,4437,1,0,0,0,1
2815,Mido,Mido,Forward,2615,1,0,0,0,1
3212,Claude Davis,Davis,Defender,1540,1,0,0,0,1
1331,Martin Taylor,Taylor,Defender,255,1,0,0,0,1
1336,Damien Johnson,Johnson,Midfielder,1416,1,0,0,0,1
3962,Manuel da Costa,Costa,Defender,2387,0,0,1,0,1
3957,Steven Caulker,Caulker,Defender,10498,0,0,0,1,1
3225,Stephen Quinn,Quinn,Midfielder,2140,1,0,0,0,1
1379,Hayden Mullins,Mullins,Midfielder,6138,0,1,0,0,1
3243,Didier Zokora,Zokora,Midfielder,4314,0,1,0,0,1
3951,Lorik Cana,Cana,Defender,2597,1,0,0,0,1
3949,Paulo Da Silva,Silva,Defender,1250,0,1,0,0,1
3283,Andreas Granqvist,Granqvist,Defender,1171,0,0,1,0,1
3926,Joshua King,King,Forward,14472,0,0,1,0,1
3925,Mame Biram Diouf,Diouf,Forward,9403,0,0,1,0,1
3924,Oliver Norwood,Norwood,Midfielder,5324,0,0,1,0,1
3353,Tamir Cohen,Cohen,Midfielder,2933,1,0,0,0,1
1437,Andy Griffin,Griffin,Defender,2750,0,1,0,0,1
3318,Eduardo da Silva,Silva,Forward,2085,0,1,0,0,1
3324,Eric Lichaj,Lichaj,Defender,2231,0,0,1,0,1
3908,Dedryck Boyata,Boyata,Defender,1740,1,0,0,0,1
2803,Erik Edman,Edman,Defender,633,0,1,0,0,1
2802,Noé Pamarot,Pamarot,Defender,2168,1,0,0,0,1
2796,Kenwyne Jones,Jones,Forward,13067,1,0,0,0,1
1589,Steven Caldwell,Caldwell,Defender,1874,1,0,0,0,1
3902,Jack Robinson,Robinson,Defender,1529,0,0,1,0,1
1598,Louis Saha,Saha,Forward,7441,0,1,0,0,1
1609,Marlon Harewood,Harewood,Forward,1213,0,0,1,0,1
3897,Jozy Altidore,Altidore,Forward,3541,1,0,0,0,1
2766,Jason Shackell,Shackell,Defender,3347,0,0,0,1,1
3756,Chris Wood,Wood,Forward,12257,0,0,0,1,1
3433,Geovanni,Geovanni,Midfielder,4474,1,0,0,0,1
3208,Simon Cox,Cox,Forward,1524,0,0,1,0,1
3435,Martin Petrov,Petrov,Midfielder,8078,1,0,0,0,1
2101,Caleb Folan,Folan,Forward,1035,1,0,0,0,1
3669,Matty James,James,Midfielder,2890,1,0,0,0,1
2119,David Murphy,Murphy,Defender,1680,0,0,1,0,1
2127,Jermaine Jenas,Jenas,Midfielder,8163,0,0,1,0,1
3510,Chris Gunter,Gunter,Defender,1996,0,0,1,0,1
2151,Elliott Ward,Ward,Defender,1080,0,1,0,0,1
2152,Leon Britton,Britton,Midfielder,11115,0,0,1,0,1
2163,Justin Hoyte,Hoyte,Defender,1758,0,0,0,1,1
3659,Nigel de Jong,Jong,Midfielder,7747,0,0,1,0,1
3658,Adam Clayton,Clayton,Midfielder,2806,0,1,0,0,1
3650,David N'Gog,N'Gog,Forward,4469,0,0,1,0,1
3533,Robert Malcolm,Malcolm,Midfielder,59,0,1,0,0,1
3646,Andrea Dossena,Dossena,Defender,1585,1,0,0,0,1
3643,Philipp Degen,Degen,Defender,327,1,0,0,0,1
2390,Zoltán Gera,Gera,Midfielder,6482,1,0,0,0,1
2385,Jason Roberts,Roberts,Forward,7179,1,0,0,0,1
3539,David Rozehnal,Rozehnal,Defender,1487,0,1,0,0,1
2183,Mat Sadler,Sadler,Defender,239,0,0,1,0,1
3546,Samir Nasri,Nasri,Midfielder,15616,1,0,0,0,1
3551,Emmanuel Frimpong,Frimpong,Midfielder,733,1,0,0,0,1
3565,Barry Bannan,Bannan,Midfielder,4652,0,0,1,0,1
3571,Vince Grella,Grella,Midfielder,2500,1,0,0,0,1
2338,Andrew Surman,Surman,Midfielder,11240,1,0,0,0,1
3603,Segundo Castillo,Castillo,Midfielder,989,0,0,1,0,1
2329,Antti Niemi,Niemi,Goalkeeper,1980,0,1,0,0,1
2260,Matthew Kilgallon,Kilgallon,Defender,1917,0,0,0,1,1
2322,Bradley Orr,Orr,Defender,1284,0,1,0,0,1
2289,El Hadji Diouf,Diouf,Midfielder,8319,0,0,1,0,1
2307,Danny Pugh,Pugh,Defender,1731,0,0,1,0,1
3676,Didier Digard,Digard,Midfielder,1296,1,0,0,0,1
2098,Darren Bent,Bent,Forward,13820,0,1,0,0,1
3683,Jonás Gutiérrez,Gutierrez,Midfielder,12272,1,0,0,0,1
1986,James Harper,Harper,Midfielder,3353,0,0,1,0,1
3436,Gelson Fernandes,Fernandes,Midfielder,2439,1,0,0,0,1
2547,Amdy Faye,Faye,Midfielder,1408,1,0,0,0,1
2531,Danny Graham,Graham,Forward,6669,0,0,0,1,1
2527,Matthew Bates,Bates,Defender,1381,1,0,0,0,1
1889,Wayne Brown,Brown,Defender,90,0,1,0,0,1
2521,David Fox,Fox,Midfielder,1967,0,1,0,0,1
3738,Shelton Martis,Martis,Defender,552,0,1,0,0,1
2507,Keiren Westwood,Westwood,Goalkeeper,1610,0,1,0,0,1
1934,Shaun Wright-Phillips,Wright-Phillips,Midfielder,9623,0,1,0,0,1
3458,Jonathan Grounds,Grounds,Defender,568,0,0,0,1,1
1962,Shola Ameobi,Ameobi,Forward,6291,1,0,0,0,1
2471,Darren Pratley,Pratley,Midfielder,1271,0,0,1,0,1
